CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,Grade,Biology,Chemistry,EarthandSpaceScience,EnvironmentalScience,Physics,OtherScience
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,11,55,19,0,31,3,65
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,12,1,6,0,11,32,41
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,Total,188,67,0,44,227,165
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,28,0,0,0,22,0
09,CAPE MAY,2820,LOWER CAPE MAY REGIONAL,050,LOWER CAPE MAY REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,28,0,0,0,22,0
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,9,121,3,44,2,2,1
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,10,9,157,12,26,7,3
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,11,3,21,8,73,74,34
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,12,8,5,2,40,22,12
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,Total,141,186,66,141,105,50
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,Enrolled in AP/IB Course,7,7,0,22,11,0
09,CAPE MAY,3130,MIDDLE TWP,050,MIDDLE TOWNSHIP HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,9,0,0,0,0,328,3
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,10,5,292,0,0,8,2
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,11,268,35,0,3,10,41
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,12,32,15,0,29,75,117
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,Total,305,342,0,32,421,163
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,Enrolled in AP/IB Course,25,33,0,32,29,0
09,CAPE MAY,3780,OCEAN CITY,050,OCEAN CITY HIGH SCHOOL,Enrolled in Dual Enrollment Course,25,0,0,0,0,0
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,9,20,0,0,1,45,1
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,10,7,7,0,33,15,0
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,11,18,2,0,11,11,0
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,12,8,0,0,1,4,0
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,Total,53,9,0,46,75,1
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,Enrolled in AP/IB Course,4,0,0,0,0,0
09,CAPE MAY,5790,WILDWOOD CITY,050,WILDWOOD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,9,2,28,0,10,271,0
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,10,20,298,0,0,13,0
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,11,237,22,0,0,19,4
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,12,64,19,0,0,6,62
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,Total,323,367,0,10,309,66
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,Enrolled in AP/IB Course,5,0,0,0,5,0
11,CUMBERLAND,0540,BRIDGETON CITY,020,BRIDGETON HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,9,135,4,0,0,0,96
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,10,94,135,0,0,0,1
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,11,0,0,0,0,0,8
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,12,0,0,0,0,0,16
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,Total,229,139,0,0,0,121
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,Enrolled in AP/IB Course,0,4,0,0,0,0
11,CUMBERLAND,0995,CUMBERLAND CO VOCATIONAL,030,JOHN F. SCARPA TECHNICAL EDUCATION CENTER OF CUMBERLAND COUNTY,Enrolled in Dual Enrollment Course,93,135,0,0,0,0
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,9,96,2,197,2,2,6
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,10,184,72,0,19,13,26
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,11,27,96,1,68,29,74
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,12,30,36,0,96,36,123
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,Total,337,206,198,185,80,229
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,Enrolled in AP/IB Course,42,21,0,0,0,0
11,CUMBERLAND,0997,CUMBERLAND REGIONAL,030,CUMBERLAND REGIONAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,9,0,0,0,0,0,9
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,10,0,0,0,0,0,7
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,11,43,41,0,231,76,98
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,12,24,8,0,35,19,88
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,Total,67,49,0,266,95,202
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,Enrolled in AP/IB Course,35,9,0,0,4,0
11,CUMBERLAND,3230,MILLVILLE CITY,050,MILLVILLE SENIOR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,9,0,0,0,129
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,9,385,3,0,3,3,0
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,10,43,166,0,81,92,0
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,Total,428,169,0,84,95,0
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
11,CUMBERLAND,3230,MILLVILLE CITY,060,MEMORIAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,9,86,0,599,0,6,0
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,10,500,46,46,5,58,1
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,11,39,303,24,3,330,17
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,12,28,115,21,3,212,96
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,Total,653,464,690,11,606,114
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,Enrolled in AP/IB Course,33,84,0,0,51,0
11,CUMBERLAND,5390,VINELAND CITY,050,VINELAND SENIOR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,9,333,0,0,3,0,2
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,10,97,231,0,18,0,95
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,11,32,90,0,145,85,29
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,12,23,27,0,49,27,69
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,Total,485,348,0,215,112,195
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,Enrolled in AP/IB Course,15,52,0,16,0,0
13,ESSEX,0250,BELLEVILLE TOWN,020,BELLEVILLE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,9,110,0,0,357,0,0
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,10,327,100,0,29,0,11
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,11,44,159,0,14,82,168
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,12,19,23,0,45,43,114
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,Total,500,282,0,445,125,293
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,Enrolled in AP/IB Course,21,15,0,0,8,0
13,ESSEX,0410,BLOOMFIELD TWP,020,BLOOMFIELD HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,9,209,0,0,0,0,0
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,10,9,143,0,0,35,0
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,11,37,32,0,90,24,42
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,12,16,26,0,29,69,76
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,Total,271,201,0,119,128,118
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,Enrolled in AP/IB Course,23,14,0,27,17,0
13,ESSEX,0660,CALDWELL-WEST CALDWELL,050,JAMES CALDWELL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,9,109,0,0,0,20,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,10,67,16,0,0,1,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,11,14,58,0,23,12,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,12,6,2,0,34,22,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,Total,196,76,0,57,55,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,Enrolled in AP/IB Course,18,0,0,42,10,0
13,ESSEX,0760,CEDAR GROVE TWP,050,CEDAR GROVE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,9,0,0,33,0,54,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,10,1,103,2,0,12,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,11,37,13,3,0,1,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,12,15,2,8,0,0,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Total,53,118,46,0,67,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Enrolled in AP/IB Course,14,10,0,0,13,0
13,ESSEX,1210,EAST ORANGE,030,EAST ORANGE STEM ACADEMY HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,9,5,3,337,0,32,0
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,10,339,9,20,0,13,0
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,11,30,291,12,0,8,5
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,12,29,70,8,0,32,9
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,Total,403,373,377,0,85,14
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,Enrolled in AP/IB Course,0,10,0,0,0,0
13,ESSEX,1210,EAST ORANGE,035,EAST ORANGE CAMPUS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,9,0,0,27,0,74,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,10,1,80,0,0,0,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,11,14,43,0,0,0,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,12,3,32,3,0,24,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Total,18,155,30,0,98,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Enrolled in AP/IB Course,0,5,0,0,0,0
13,ESSEX,1210,EAST ORANGE,150,CICELY L. TYSON COMMUNITY MIDDLE/HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,9,0,0,0,100,47,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,10,127,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,11,0,111,0,0,1,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,12,0,0,0,12,30,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,Total,127,111,0,112,78,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,Enrolled in AP/IB Course,0,0,0,12,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,020,BLOOMFIELD TECH,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,9,0,0,0,172,25,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,10,164,0,0,5,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,11,2,154,0,2,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,12,0,1,0,0,36,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,Total,166,155,0,179,61,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,050,NORTH 13TH ST TECH,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,9,1,0,0,152,93,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,10,165,1,0,8,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,11,5,154,0,2,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,12,32,0,0,0,24,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,Total,203,155,0,162,117,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,070,NEWARK TECH,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,9,0,0,0,89,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,10,84,0,0,1,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,11,0,52,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,12,0,0,0,0,9,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,Total,84,52,0,90,9,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,1390,ESSEX CO VOC-TECH,080,WEST CALDWELL TECH,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,9,113,0,0,0,26,0
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,10,18,115,0,0,0,0
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,11,7,33,1,0,99,4
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,12,12,0,1,4,56,18
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,Total,150,148,2,4,181,22
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,Enrolled in AP/IB Course,17,12,0,4,108,0
13,ESSEX,1750,GLEN RIDGE BORO,050,GLEN RIDGE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,9,10,19,194,0,193,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,10,30,333,25,0,17,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,11,198,78,23,0,20,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,12,58,44,47,0,40,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,Total,296,474,289,0,270,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,Enrolled in AP/IB Course,26,9,0,0,5,0
13,ESSEX,2330,IRVINGTON TOWNSHIP,050,IRVINGTON HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,9,498,0,0,0,0,0
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,10,38,473,0,31,45,16
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,11,86,74,0,205,172,27
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,12,187,45,0,52,171,117
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,Total,809,592,0,288,388,160
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,Enrolled in AP/IB Course,58,66,0,76,232,0
13,ESSEX,2730,LIVINGSTON TWP,050,LIVINGSTON HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,9,0,0,0,0,0,325
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,10,359,1,18,0,0,38
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,11,1,331,41,0,15,17
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,12,0,12,59,38,276,13
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,Total,360,344,118,38,291,393
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,Enrolled in AP/IB Course,32,33,0,38,36,0
13,ESSEX,3190,MILLBURN TWP,050,MILLBURN HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,9,549,3,0,0,2,107
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,10,15,182,0,4,2,380
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,11,36,323,0,39,114,74
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,12,102,19,0,141,200,142
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,Total,702,527,0,184,318,703
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,Enrolled in AP/IB Course,57,18,0,109,196,0
13,ESSEX,3310,MONTCLAIR TOWN,050,MONTCLAIR HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,9,4,1,0,2,3,1
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,10,18,10,0,5,13,3
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,11,18,8,0,9,19,10
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,12,11,15,1,14,13,6
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,Total,51,34,1,30,48,20
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,002,UPLIFT ACADEMY,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,9,0,2,0,150,0,0
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,10,2,150,0,2,0,0
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,11,130,22,0,1,0,0
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,12,17,5,0,51,0,7
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,Total,149,179,0,204,0,7
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,010,ARTS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,9,0,0,0,144,1,0
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,10,121,0,0,47,3,10
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,11,29,7,0,24,133,21
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,12,21,12,0,36,131,8
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,Total,171,19,0,251,268,39
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,Enrolled in AP/IB Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,020,BARRINGER ARTS HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,9,3,0,0,166,0,0
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,10,154,25,0,15,0,33
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,11,13,174,0,36,20,0
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,12,22,18,0,15,125,5
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,Total,192,217,0,232,145,38
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,Enrolled in AP/IB Course,6,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,030,CENTRAL HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,9,495,40,44,1,1,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,10,29,268,173,3,2,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,11,30,142,121,20,46,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,12,61,76,74,17,49,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,Total,615,526,412,41,98,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,Enrolled in AP/IB Course,14,0,0,7,0,0
13,ESSEX,3570,NEWARK CITY,040,EAST SIDE HIGH SCHOOL,Enrolled in Dual Enrollment Course,0,0,0,0,0,0
13,ESSEX,3570,NEWARK CITY,050,MALCOLM X SHABAZZ HIGH SCHOOL,9,0,0,0,18,63,0
13,ESSEX,3570,NEWARK CITY,050,MALCOLM X SHABAZZ HIGH SCHOOL,10,64,6,14,10,21,0
13,ESSEX,3570,NEWARK CITY,050,MALCOLM X SHABAZZ HIGH SCHOOL,11,76,20,15,11,1,0
